1	0	0
2	1	1
3	1	1
4	1	1
5	2	1
6	0	0
7	1	1
8	2	1
9	2	1
10	2	1
11	0	0
12	2	1
13	1	1
14	1	1
15	1	1
16	1	1
17	2	1
18	1	1
19	1	1
20	1	1
21	1	1
22	2	1
23	2	1
24	2	1
25	2	1
26	1	1
27	1	1
28	1	1
29	0	0
30	1	1
31	0	0
32	1	1
33	1	1
34	0	0
35	1	0
36	1	1
37	1	1
38	1	1
39	1	1
40	1	1
41	1	1
42	0	0
43	1	1
44	0	0
45	1	1
46	1	1
47	0	0
48	1	1
49	1	0
50	1	1
51	2	1
52	2	1
53	1	0
54	1	1
55	0	0
56	1	1
57	1	1
58	0	0
59	0	0
60	1	1
61	1	1
62	1	1
63	1	1
64	1	0
65	1	1
66	1	1
67	1	1
68	1	1
69	2	1
70	2	1
71	1	1
72	1	1
73	1	0
74	1	1
75	1	1
76	1	1
77	0	0
78	2	1
79	2	1
80	1	1
81	0	0
82	0	0
83	1	1
84	1	1
85	1	1
86	1	1
87	1	1
88	0	0
89	1	1
90	1	1
91	2	1
92	1	1
93	1	1
94	2	1
95	1	1
96	1	1
97	1	1
98	1	1
99	1	1
100	1	1
101	0	0
102	0	0
103	1	1
104	1	1
105	2	1
106	1	1
107	1	1
108	1	1
109	2	1
110	0	0
111	1	1
112	2	1
113	1	1
114	1	1
115	1	1
