1	1	1
2	0	0
3	2	1
4	1	1
5	0	0
6	1	1
7	2	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	2	1
14	2	1
15	0	0
16	2	1
17	1	1
18	2	1
19	2	1
20	2	1
21	0	0
22	1	1
23	1	1
24	1	1
25	0	0
26	1	1
27	2	1
28	2	1
29	1	1
30	2	1
31	0	0
32	2	1
33	2	1
34	2	1
35	2	1
36	2	1
37	2	1
38	2	1
39	2	1
40	2	1
41	0	0
42	1	1
43	2	1
44	2	1
45	2	1
46	2	1
47	1	1
48	2	1
49	2	1
50	0	0
51	1	1
52	0	0
53	1	1
54	1	1
55	2	1
56	2	1
57	0	0
58	2	1
59	2	1
60	0	0
61	0	0
62	2	1
63	2	1
64	2	1
65	2	1
66	0	0
67	2	1
68	1	1
69	0	0
70	1	1
71	2	1
72	2	1
73	1	1
74	0	0
75	1	1
76	2	1
77	2	1
78	1	1
79	1	1
80	2	1
81	2	1
82	1	1
83	2	1
84	1	1
85	1	1
86	2	1
87	2	1
88	2	1
89	0	0
90	2	1
91	1	1
92	2	1
93	2	1
94	1	1
95	0	0
96	2	1
97	0	0
98	2	1
99	1	1
100	2	1
101	2	1
102	2	1
103	1	1
104	2	1
105	0	0
106	2	1
107	2	1
108	1	1
109	1	1
110	2	1
111	0	0
112	1	1
113	2	1
114	0	0
115	1	1
