1	0	0
2	0	0
3	1	1
4	2	1
5	0	0
6	2	1
7	1	1
8	3	1
9	3	1
10	0	0
11	2	1
12	4	1
13	0	0
14	1	1
15	5	1
16	1	1
17	0	0
18	6	1
19	5	1
20	7	1
21	6	1
22	3	1
23	3	1
24	0	0
25	4	1
26	8	1
27	5	1
28	6	1
29	4	1
30	7	1
31	7	1
32	5	1
33	1	1
34	8	1
35	5	1
36	7	1
37	5	1
38	8	1
39	5	1
40	1	1
41	2	1
42	0	0
43	5	1
44	5	1
45	9	1
46	8	1
47	10	1
48	1	1
49	9	1
50	10	1
51	4	1
52	3	1
53	2	1
54	10	1
55	5	1
56	7	1
57	6	1
58	0	0
59	0	0
60	0	0
61	1	1
62	5	1
63	6	1
64	0	0
65	0	0
66	6	1
67	9	1
68	10	1
69	3	1
70	4	1
71	6	1
72	5	1
73	2	1
74	0	0
75	2	1
76	9	1
77	0	0
78	0	0
79	0	0
80	7	1
81	7	1
82	2	1
83	7	1
84	0	0
85	2	1
86	5	1
87	9	1
88	6	1
89	10	1
90	0	0
91	4	1
92	9	1
93	0	0
94	0	0
95	7	1
96	6	1
97	6	1
98	0	0
99	2	1
100	5	1
101	1	1
102	7	1
103	2	1
104	0	0
105	0	0
106	8	1
107	1	1
108	2	1
109	3	1
110	8	1
111	10	1
112	3	1
113	9	1
114	6	1
115	10	1
