1	1	1
2	2	1
3	3	1
4	4	1
5	1	1
6	4	1
7	3	1
8	0	0
9	0	0
10	1	1
11	4	1
12	1	1
13	5	1
14	3	1
15	5	1
16	3	1
17	1	1
18	6	1
19	0	0
20	2	1
21	6	1
22	7	1
23	7	1
24	1	1
25	1	1
26	2	1
27	5	1
28	6	1
29	1	1
30	2	1
31	2	1
32	5	1
33	0	0
34	2	1
35	0	0
36	2	1
37	5	1
38	2	1
39	5	1
40	3	1
41	0	0
42	1	1
43	5	1
44	5	1
45	8	1
46	2	1
47	0	0
48	3	1
49	8	1
50	9	1
51	1	1
52	0	0
53	4	1
54	9	1
55	0	0
56	2	1
57	6	1
58	0	0
59	6	1
60	6	1
61	3	1
62	5	1
63	6	1
64	6	1
65	3	1
66	6	1
67	8	1
68	9	1
69	7	1
70	1	1
71	6	1
72	5	1
73	0	0
74	9	1
75	4	1
76	8	1
77	0	0
78	7	1
79	7	1
80	2	1
81	2	1
82	4	1
83	4	1
84	9	1
85	4	1
86	5	1
87	8	1
88	6	1
89	0	0
90	0	0
91	1	1
92	8	1
93	8	1
94	0	0
95	0	0
96	0	0
97	0	0
98	6	1
99	4	1
100	5	1
101	3	1
102	2	1
103	4	1
104	2	1
105	1	1
106	2	1
107	3	1
108	4	1
109	0	0
110	2	1
111	9	1
112	7	1
113	8	1
114	6	1
115	0	0
