1	-32.4902	-18.4897	-26.6458	
2	178.622	-38.2783	-9.31772	
3	0.277539	-6.73988	14.3256	
4	-29.2305	6.77536	4.73492	
5	-80.1367	-60.8711	-193.439	
6	-68.5149	140.412	148.624	
7	-169.123	5.40385	-16.3965	
8	-35.4755	-22.751	-13.5288	
9	-35.4014	-22.7386	-13.5575	
10	-32.4551	-18.5183	-26.5519	
11	-29.1455	6.75333	4.68639	
12	-39.4245	0.956586	-16.7836	
13	27.9246	-19.4106	14.4388	
14	-5.02382	14.8963	-15.476	
15	27.9225	-19.4378	14.4337	
16	0.406842	-6.65542	14.145	
17	-51.8315	-29.7472	-42.9329	
18	28.8128	28.8516	16.078	
19	40.752	-27.3315	-16.5831	
20	14.0543	0.430682	-10.355	
21	28.817	28.836	16.0508	
22	-53.1613	-33.389	-24.6581	
23	-35.4505	-22.7211	-13.5492	
24	-32.5022	-18.494	-26.6041	
25	-39.4561	0.981612	-16.7863	
26	13.8368	5.93946	-6.11553	
27	8.59785	-88.9551	201.81	
28	28.7443	28.758	16.0902	
29	-52.7872	13.4	-18.9018	
30	14.0481	0.431736	-10.3693	
31	14.0212	0.431604	-10.3616	
32	27.9289	-19.469	14.4299	
33	0.305199	-6.77181	14.3518	
34	13.8285	5.91488	-6.10782	
35	27.9665	-19.4748	14.4388	
36	14.0678	0.42856	-10.3831	
37	34.4829	-4.82379	12.1066	
38	13.8568	5.93757	-6.09609	
39	27.9068	-19.433	14.4328	
40	-38.6192	35.0757	38.9834	
41	-29.1384	6.73434	4.66775	
42	-32.495	-18.4905	-26.6232	
43	27.9505	-19.4033	14.4297	
44	62.6351	-196.595	39.7241	
45	17.3193	32.9129	-4.05335	
46	13.8561	5.95638	-6.09381	
47	-36.7078	1.6836	-6.08697	
48	0.313724	-6.7983	14.4167	
49	17.3244	32.9671	-4.03458	
50	-36.6725	1.74352	-6.05667	
51	-39.4193	0.993923	-16.7649	
52	-5.32944	-139.512	-146.526	
53	-29.1407	6.77449	4.69215	
54	-36.6289	1.7745	-6.06007	
55	27.9645	-19.4729	14.4527	
56	14.0255	0.394022	-10.3093	
57	28.8095	28.8167	16.0024	
58	34.3841	250.404	4.62629	
59	62.8255	58.7045	5.45705	
60	25.2394	27.7192	12.9359	
61	0.322373	-6.75873	14.3675	
62	41.5667	-49.0928	17.2484	
63	28.9099	28.8791	16.0448	
64	25.2285	27.7114	12.9282	
65	0.304687	-6.76806	14.3659	
66	28.8346	28.8524	16.1262	
67	-12.237	20.6916	-168.028	
68	-36.694	1.70211	-6.09593	
69	-35.4489	-22.7445	-13.557	
70	-27.8457	-23.2154	-37.889	
71	28.7912	28.7832	16.0337	
72	-19.2105	-31.4577	-52.6165	
73	-29.1153	6.73476	4.6846	
74	-39.1323	3.42893	-6.0673	
75	-29.1754	6.7495	4.72109	
76	17.3231	32.9315	-4.01466	
77	28.8007	28.8392	16.1286	
78	-52.9768	-26.8266	-26.9289	
79	-52.6186	13.3017	-18.8864	
80	205.264	49.8384	-73.3108	
81	77.829	-111.41	76.5196	
82	-29.1758	6.77016	4.67883	
83	-0.607627	-7.38419	-9.31613	
84	-36.6217	1.71413	-6.06209	
85	-29.1919	6.75427	4.67315	
86	97.5933	-58.0595	16.0341	
87	17.3149	32.9156	-4.02382	
88	28.9047	28.9094	16.0626	
89	-36.6211	1.72681	-6.07256	
90	13.8496	5.91973	-6.1158	
91	-69.1089	8.26131	-25.3082	
92	17.3321	32.9436	-4.05064	
93	-7.27969	256.369	-40.6109	
94	-32.4538	-18.4847	-26.622	
95	55.1673	16.4629	-168.314	
96	28.7309	28.7285	16.0316	
97	28.8397	28.9466	16.0483	
98	25.1982	27.7256	12.9068	
99	-29.1823	6.78268	4.70846	
100	27.995	-19.4742	14.4465	
101	0.287143	-6.75415	14.3169	
102	14.0141	0.428228	-10.3434	
103	-29.185	6.77401	4.73213	
104	13.8742	5.96786	-6.11494	
105	-32.5257	-18.4782	-26.629	
106	119.056	78.2267	-154.955	
107	0.346094	-6.73343	14.3642	
108	-29.1102	6.75106	4.67896	
109	-35.5138	-22.7577	-13.5684	
110	36.6196	23.006	-25.0664	
111	-174.211	169.677	24.7984	
112	-35.5044	-22.7721	-13.5653	
113	17.3214	32.9073	-4.01366	
114	28.865	28.835	16.0054	
115	-36.6587	1.7042	-6.07819	
