1	1	1
2	0	0
3	0	0
4	4	0
5	1	1
6	0	0
7	2	1
8	3	1
9	3	1
10	1	1
11	4	1
12	5	1
13	6	1
14	0	0
15	6	1
16	0	0
17	1	1
18	7	1
19	0	0
20	8	1
21	7	1
22	0	0
23	0	0
24	1	1
25	0	0
26	0	0
27	0	0
28	7	1
29	5	1
30	8	1
31	8	1
32	0	0
33	0	0
34	0	0
35	0	0
36	8	1
37	6	1
38	0	0
39	6	1
40	0	0
41	4	1
42	1	1
43	0	0
44	6	1
45	9	1
46	0	0
47	10	1
48	0	0
49	9	1
50	0	0
51	5	1
52	3	1
53	0	0
54	0	0
55	0	0
56	0	0
57	7	1
58	9	1
59	0	0
60	0	0
61	2	1
62	0	0
63	7	1
64	0	0
65	2	1
66	7	1
67	0	0
68	10	1
69	3	1
70	5	1
71	7	1
72	0	0
73	0	0
74	10	1
75	4	1
76	9	1
77	7	1
78	3	1
79	0	0
80	8	1
81	8	1
82	4	1
83	8	1
84	10	1
85	0	0
86	6	1
87	0	0
88	7	1
89	10	1
90	0	0
91	5	1
92	9	1
93	0	0
94	0	0
95	8	1
96	7	1
97	7	1
98	0	0
99	4	1
100	6	1
101	2	1
102	8	1
103	4	1
104	0	0
105	0	0
106	0	0
107	2	1
108	4	1
109	0	0
110	0	0
111	10	1
112	3	1
113	9	1
114	7	1
115	10	1
