1	1	1
2	2	1
3	0	0
4	3	1
5	1	1
6	3	1
7	4	1
8	1	1
9	1	1
10	1	1
11	3	1
12	1	1
13	5	1
14	4	1
15	0	0
16	4	1
17	1	1
18	2	1
19	5	1
20	5	1
21	2	1
22	1	1
23	1	1
24	1	1
25	1	1
26	0	0
27	5	1
28	2	1
29	0	0
30	0	0
31	5	1
32	5	1
33	4	1
34	0	0
35	5	1
36	0	0
37	5	1
38	2	1
39	5	1
40	4	1
41	0	0
42	1	1
43	5	1
44	5	1
45	2	1
46	2	1
47	0	0
48	4	1
49	2	1
50	3	1
51	1	1
52	0	0
53	3	1
54	3	1
55	5	1
56	5	1
57	2	1
58	2	1
59	2	1
60	2	1
61	4	1
62	5	1
63	0	0
64	2	1
65	0	0
66	2	1
67	2	1
68	3	1
69	1	1
70	1	1
71	0	0
72	5	1
73	3	1
74	0	0
75	3	1
76	2	1
77	2	1
78	1	1
79	1	1
80	5	1
81	5	1
82	3	1
83	5	1
84	0	0
85	3	1
86	0	0
87	5	1
88	5	1
89	0	0
90	0	0
91	1	1
92	2	1
93	2	1
94	1	1
95	5	1
96	2	1
97	2	1
98	0	0
99	0	0
100	5	1
101	4	1
102	5	1
103	3	1
104	0	0
105	1	1
106	2	0
107	4	1
108	0	0
109	1	1
110	0	0
111	0	0
112	1	1
113	2	1
114	0	0
115	0	0
