1	1	1
2	0	0
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	0	0
11	0	0
12	1	1
13	2	1
14	0	0
15	0	0
16	1	1
17	1	1
18	0	0
19	2	1
20	3	1
21	1	0
22	1	1
23	1	1
24	1	1
25	0	0
26	0	0
27	0	0
28	1	1
29	0	0
30	0	0
31	0	0
32	2	1
33	0	0
34	1	1
35	2	1
36	0	0
37	2	1
38	0	0
39	2	1
40	0	0
41	1	1
42	1	1
43	2	1
44	0	0
45	1	1
46	0	0
47	1	1
48	1	1
49	1	1
50	1	1
51	0	0
52	1	1
53	0	0
54	1	1
55	2	1
56	0	0
57	0	0
58	0	0
59	1	1
60	1	1
61	1	1
62	2	1
63	1	1
64	1	1
65	1	1
66	1	1
67	1	1
68	1	1
69	1	1
70	1	1
71	1	1
72	2	1
73	1	1
74	1	1
75	0	0
76	3	1
77	0	0
78	1	1
79	1	1
80	0	0
81	3	1
82	1	1
83	3	1
84	1	1
85	1	0
86	2	1
87	0	0
88	1	1
89	1	1
90	1	1
91	1	1
92	1	1
93	1	1
94	0	0
95	0	0
96	1	1
97	1	1
98	1	1
99	0	0
100	2	1
101	1	1
102	3	1
103	0	0
104	1	1
105	0	0
106	1	1
107	1	1
108	1	1
109	1	1
110	1	1
111	1	1
112	1	1
113	1	1
114	1	1
115	1	1
