1	137.128
2	133.247
3	131.172
4	130.203
5	127.277
6	122.509
7	120.161
8	117.132
9	117.038
10	103.812
11	96.6671
12	90.6076
13	89.4033
14	89.4033
15	67.7085
16	62.1724
17	60.8608
18	48.3724
19	43.2811
20	33.7181
21	33.7007
22	33.6966
23	33.679
24	31.8871
25	30.172
26	29.0826
27	28.8766
28	21.342
29	17.5052
30	16.2918
31	12.381
32	10.7628
33	10.7599
34	10.7451
35	10.7381
36	10.7367
37	10.7367
38	10.7222
39	10.3466
40	6.01465
41	6.01465
42	5.98081
43	5.95536
44	5.94519
45	4.36436
46	0.234988
47	0.149008
48	0.147128
49	0.141806
50	0.116477
51	0.114474
52	0.112662
53	0.111913
54	0.109087
55	0.106382
56	0.103043
57	0.102606
58	0.101825
59	0.100498
60	0.0974395
61	0.0967196
62	0.0953478
63	0.0950618
64	0.0931635
65	0.0925343
66	0.0873844
67	0.0863029
68	0.0857798
69	0.0832353
70	0.0832353
71	0.0818817
72	0.080873
73	0.080077
74	0.079316
75	0.079316
76	0.0792446
77	0.078038
78	0.0765093
79	0.0740972
80	0.0707953
81	0.0701362
82	0.0673749
83	0.0671708
84	0.066914
85	0.0627807
86	0.0627011
87	0.0624674
88	0.0605421
89	0.0605421
90	0.0568689
91	0.054265
92	0.0539574
93	0.0521212
94	0.0518966
95	0.0504342
96	0.0504342
97	0.0487857
98	0.0485115
99	0.0478342
100	0.0474756
101	0.0463071
102	0.0463071
103	0.0450895
104	0.0450895
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
