1	1	1
2	1	1
3	0	0
4	1	1
5	0	0
6	0	0
7	0	0
8	1	1
9	0	0
10	1	1
11	1	1
12	0	0
13	1	1
14	0	0
15	1	1
16	1	1
17	1	1
18	1	1
19	0	0
20	1	1
21	1	1
22	0	0
23	0	0
24	1	1
25	1	1
26	1	1
27	0	0
28	1	1
29	1	1
30	1	1
31	0	0
32	1	1
33	0	0
34	1	1
35	1	1
36	0	0
37	1	1
38	1	1
39	1	1
40	1	1
41	0	0
42	1	0
43	1	1
44	1	1
45	0	0
46	0	0
47	1	1
48	0	0
49	1	1
50	1	1
51	1	1
52	1	1
53	0	0
54	1	1
55	1	1
56	1	1
57	1	1
58	0	0
59	1	1
60	1	1
61	0	0
62	1	1
63	1	1
64	1	1
65	1	1
66	1	1
67	1	1
68	1	1
69	1	1
70	1	1
71	1	1
72	1	1
73	1	1
74	0	0
75	1	1
76	1	1
77	1	1
78	0	0
79	0	0
80	0	0
81	1	1
82	0	0
83	1	1
84	1	1
85	1	1
86	1	1
87	1	1
88	1	1
89	1	1
90	1	1
91	1	1
92	1	1
93	1	1
94	1	1
95	1	1
96	1	1
97	1	1
98	1	1
99	1	1
100	0	0
101	1	1
102	1	1
103	1	1
104	0	0
105	1	1
106	1	1
107	1	1
108	1	1
109	0	0
110	1	1
111	1	1
112	1	0
113	1	1
114	1	1
115	1	1
