1	1	1
2	2	1
3	0	0
4	3	1
5	1	1
6	3	1
7	4	1
8	5	1
9	5	1
10	1	1
11	3	1
12	0	0
13	6	1
14	4	1
15	6	1
16	0	0
17	1	1
18	7	1
19	6	1
20	0	0
21	7	1
22	5	1
23	5	1
24	1	1
25	1	1
26	2	1
27	6	1
28	7	1
29	0	0
30	8	1
31	8	1
32	6	1
33	4	1
34	0	0
35	6	1
36	8	1
37	8	1
38	0	0
39	6	1
40	4	1
41	3	1
42	1	1
43	0	0
44	0	0
45	9	1
46	2	1
47	3	1
48	4	1
49	9	1
50	3	1
51	1	1
52	5	1
53	3	1
54	3	1
55	6	1
56	0	0
57	7	1
58	0	0
59	0	0
60	0	0
61	0	0
62	6	1
63	7	1
64	9	1
65	0	0
66	7	1
67	9	1
68	3	1
69	5	1
70	1	1
71	7	1
72	6	1
73	3	1
74	3	1
75	3	1
76	9	1
77	7	1
78	5	1
79	5	1
80	8	1
81	8	1
82	3	1
83	4	1
84	3	1
85	0	0
86	6	1
87	0	0
88	7	1
89	0	0
90	2	1
91	1	1
92	9	1
93	9	1
94	1	1
95	8	1
96	7	1
97	7	1
98	9	1
99	3	1
100	6	1
101	4	1
102	8	1
103	3	1
104	2	1
105	1	1
106	0	0
107	4	1
108	3	1
109	5	1
110	2	1
111	3	1
112	0	0
113	9	1
114	7	1
115	3	1
