1	1	1
2	1	1
3	1	1
4	0	0
5	1	1
6	1	1
7	1	1
8	0	0
9	1	1
10	1	1
11	1	1
12	1	1
13	2	1
14	1	1
15	2	1
16	1	1
17	0	0
18	3	1
19	2	1
20	1	1
21	3	1
22	1	1
23	0	0
24	0	0
25	0	0
26	1	1
27	2	1
28	3	1
29	1	1
30	1	1
31	1	1
32	0	0
33	1	1
34	1	1
35	2	1
36	1	1
37	2	1
38	1	1
39	2	1
40	1	1
41	0	0
42	0	0
43	2	1
44	0	0
45	0	0
46	1	1
47	1	1
48	1	1
49	3	1
50	1	1
51	0	0
52	0	0
53	0	0
54	1	0
55	2	1
56	1	1
57	3	1
58	3	1
59	3	1
60	0	0
61	1	1
62	2	1
63	3	1
64	3	1
65	1	1
66	3	1
67	3	1
68	1	1
69	1	1
70	1	1
71	3	1
72	2	1
73	0	0
74	1	1
75	1	1
76	3	1
77	3	1
78	1	1
79	0	0
80	0	0
81	1	1
82	0	0
83	1	1
84	0	0
85	1	1
86	2	1
87	3	0
88	1	1
89	1	1
90	0	0
91	1	1
92	3	1
93	3	1
94	1	1
95	0	0
96	0	0
97	3	1
98	3	1
99	1	1
100	0	0
101	1	1
102	1	1
103	1	1
104	1	1
105	1	1
106	0	0
107	1	1
108	1	1
109	1	1
110	1	1
111	1	1
112	1	1
113	3	1
114	3	1
115	1	1
