1	1	1
2	0	0
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	0	0
9	2	1
10	1	1
11	1	1
12	1	1
13	3	1
14	1	1
15	0	0
16	1	1
17	1	1
18	1	1
19	0	0
20	3	1
21	0	0
22	0	0
23	0	0
24	1	1
25	1	1
26	1	1
27	3	1
28	1	1
29	1	1
30	3	1
31	3	1
32	3	1
33	1	1
34	0	0
35	3	1
36	3	1
37	3	1
38	0	0
39	0	0
40	1	1
41	1	1
42	1	1
43	3	1
44	3	1
45	1	1
46	0	0
47	1	1
48	0	0
49	1	1
50	0	0
51	1	1
52	2	1
53	1	1
54	0	0
55	0	0
56	0	0
57	1	1
58	0	0
59	0	0
60	1	1
61	1	1
62	3	1
63	1	1
64	0	0
65	1	1
66	1	1
67	0	0
68	0	0
69	0	0
70	1	1
71	1	1
72	3	1
73	1	1
74	1	1
75	1	1
76	0	0
77	1	1
78	2	1
79	2	1
80	0	0
81	3	1
82	1	1
83	3	1
84	0	0
85	1	1
86	3	1
87	1	1
88	1	1
89	1	1
90	1	1
91	1	1
92	1	1
93	1	1
94	1	1
95	0	0
96	1	1
97	1	1
98	1	1
99	1	1
100	3	1
101	1	1
102	3	1
103	1	1
104	1	1
105	0	0
106	1	1
107	1	1
108	1	1
109	0	0
110	1	1
111	1	1
112	2	1
113	1	1
114	1	1
115	0	0
