1	0	0
2	1	1
3	0	0
4	1	1
5	0	0
6	1	1
7	1	1
8	0	0
9	1	1
10	1	1
11	0	0
12	1	1
13	1	1
14	1	1
15	1	1
16	0	0
17	1	1
18	1	1
19	1	1
20	1	1
21	1	1
22	1	0
23	1	1
24	1	1
25	0	0
26	0	0
27	1	1
28	0	0
29	1	1
30	1	1
31	1	1
32	0	0
33	0	0
34	0	0
35	1	1
36	1	1
37	0	0
38	1	1
39	1	1
40	1	1
41	0	0
42	1	1
43	1	1
44	1	1
45	0	0
46	1	1
47	0	0
48	1	1
49	1	1
50	1	1
51	0	0
52	1	1
53	1	1
54	0	0
55	1	1
56	1	0
57	1	1
58	1	1
59	1	1
60	1	1
61	0	0
62	1	1
63	0	0
64	1	1
65	1	1
66	1	1
67	1	1
68	1	1
69	1	1
70	1	1
71	1	1
72	1	1
73	1	1
74	1	1
75	1	1
76	1	1
77	1	1
78	1	1
79	1	1
80	1	0
81	1	1
82	0	0
83	1	1
84	1	1
85	0	0
86	1	1
87	0	0
88	1	1
89	1	1
90	1	1
91	1	1
92	1	1
93	1	1
94	1	1
95	0	0
96	1	1
97	0	0
98	1	1
99	0	0
100	1	1
101	1	1
102	1	1
103	1	1
104	1	1
105	1	1
106	1	1
107	1	1
108	1	1
109	1	1
110	1	1
111	1	1
112	1	1
113	1	1
114	1	1
115	1	1
