1	28.1895
2	3.13656
3	3.10621
4	3.09518
5	3.07829
6	0.09177
7	0.090077
8	0.0892312
9	0.0877507
10	0.083319
11	0.0828179
12	0.0826195
13	0.0799537
14	0.0793424
15	0.0793158
16	0.0788214
17	0.075669
18	0.0743017
19	0.0739171
20	0.0721059
21	0.0721059
22	0.0715971
23	0.0700635
24	0.0692727
25	0.068867
26	0.0688175
27	0.0684172
28	0.0684116
29	0.0678205
30	0.0677868
31	0.0664419
32	0.066141
33	0.0656623
34	0.0645582
35	0.063934
36	0.0628034
37	0.0619616
38	0.0599287
39	0.0597976
40	0.0592211
41	0.059217
42	0.0587909
43	0.0585066
44	0.0567453
45	0.0565546
46	0.0563331
47	0.0558741
48	0.0558639
49	0.0558639
50	0.0549935
51	0.054788
52	0.0540277
53	0.053266
54	0.053266
55	0.0532319
56	0.0525331
57	0.0518162
58	0.0507641
59	0.0500591
60	0.0500591
61	0.0494698
62	0.0494113
63	0.0494113
64	0.0490192
65	0.0487585
66	0.0483163
67	0.0479784
68	0.0479421
69	0.0478705
70	0.0474491
71	0.0466402
72	0.0457509
73	0.045029
74	0.0446627
75	0.0444353
76	0.0443677
77	0.0442779
78	0.0442779
79	0.0439118
80	0.0436216
81	0.0435732
82	0.0435429
83	0.0426169
84	0.042203
85	0.0421497
86	0.0417617
87	0.0417295
88	0.0417295
89	0.0415463
90	0.0412489
91	0.0412489
92	0.0411054
93	0.0400867
94	0.039943
95	0.0398206
96	0.0396378
97	0.0396378
98	0.0393056
99	0.0388673
100	0.0381644
101	0.036645
102	0.0348476
103	0.034624
104	0.0343594
105	0.0338389
106	0.0326096
107	0.0315834
108	0.0315834
109	0.0301793
110	0.030137
111	0.030137
112	0.0274196
113	0.0270232
114	0.0265868
115	0.0256692
