1	1	1
2	0	0
3	2	1
4	2	1
5	0	0
6	2	1
7	0	0
8	1	1
9	1	1
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	3	1
16	0	0
17	1	1
18	4	1
19	3	1
20	5	1
21	0	0
22	0	0
23	1	1
24	1	1
25	1	1
26	2	1
27	0	0
28	4	1
29	1	1
30	5	1
31	5	1
32	3	1
33	2	1
34	0	0
35	3	1
36	0	0
37	0	0
38	2	1
39	3	1
40	2	1
41	2	1
42	0	0
43	3	1
44	0	0
45	4	1
46	2	1
47	2	1
48	2	1
49	4	1
50	2	1
51	0	0
52	1	1
53	0	0
54	2	1
55	3	1
56	5	1
57	4	1
58	0	0
59	0	0
60	0	0
61	0	0
62	3	1
63	4	1
64	4	1
65	2	1
66	4	1
67	4	1
68	0	0
69	1	1
70	1	1
71	4	1
72	3	1
73	2	1
74	0	0
75	2	1
76	4	1
77	4	1
78	1	1
79	1	1
80	0	0
81	5	1
82	2	1
83	5	1
84	0	0
85	2	1
86	3	1
87	4	1
88	4	1
89	2	1
90	2	1
91	1	1
92	4	1
93	4	1
94	1	1
95	5	1
96	4	1
97	4	1
98	4	1
99	2	1
100	3	1
101	2	1
102	5	1
103	2	1
104	2	1
105	1	1
106	2	1
107	2	1
108	2	1
109	1	1
110	2	1
111	2	1
112	0	0
113	4	1
114	4	1
115	0	0
