1	1	1
2	0	0
3	0	0
4	0	0
5	1	1
6	2	1
7	0	0
8	1	1
9	1	1
10	1	1
11	2	1
12	1	1
13	3	1
14	0	0
15	3	1
16	0	0
17	1	1
18	4	1
19	3	1
20	0	0
21	4	1
22	1	1
23	0	0
24	1	1
25	1	1
26	5	1
27	3	1
28	4	1
29	0	0
30	0	0
31	3	1
32	3	1
33	6	1
34	0	0
35	3	1
36	3	1
37	3	1
38	5	1
39	3	0
40	6	1
41	0	0
42	0	0
43	0	0
44	3	1
45	5	1
46	0	0
47	2	1
48	6	1
49	0	0
50	2	1
51	0	0
52	0	0
53	0	0
54	2	1
55	3	1
56	3	1
57	4	1
58	5	1
59	5	1
60	5	1
61	6	1
62	0	0
63	4	1
64	5	1
65	6	1
66	4	1
67	5	1
68	0	0
69	1	1
70	1	1
71	0	0
72	3	1
73	2	1
74	0	0
75	0	0
76	5	1
77	4	1
78	1	1
79	0	0
80	0	0
81	3	1
82	2	1
83	6	1
84	0	0
85	2	1
86	3	1
87	5	1
88	4	1
89	0	0
90	0	0
91	1	1
92	5	1
93	0	0
94	1	1
95	3	1
96	4	1
97	4	1
98	5	1
99	2	1
100	3	1
101	6	1
102	3	1
103	2	1
104	5	1
105	1	1
106	5	1
107	0	0
108	0	0
109	1	1
110	5	1
111	0	0
112	1	1
113	5	1
114	4	1
115	2	1
