1	1	1
2	0	0
3	2	1
4	1	1
5	0	0
6	1	1
7	2	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	2	1
14	0	0
15	0	0
16	0	0
17	1	1
18	2	1
19	2	1
20	0	0
21	2	1
22	1	1
23	0	0
24	1	1
25	1	1
26	2	1
27	0	0
28	0	0
29	0	0
30	2	1
31	2	1
32	2	1
33	2	1
34	2	1
35	2	1
36	2	1
37	2	1
38	0	0
39	2	1
40	2	1
41	0	0
42	0	0
43	2	1
44	2	1
45	2	1
46	0	0
47	0	0
48	2	0
49	2	1
50	1	1
51	0	0
52	1	1
53	1	1
54	1	1
55	2	1
56	2	1
57	2	1
58	0	0
59	0	0
60	1	1
61	2	1
62	2	1
63	2	1
64	2	1
65	2	1
66	2	1
67	0	0
68	1	1
69	1	1
70	1	1
71	2	1
72	2	1
73	0	0
74	1	1
75	1	1
76	2	1
77	2	1
78	1	1
79	0	0
80	2	1
81	2	1
82	1	1
83	2	1
84	0	0
85	1	1
86	2	1
87	0	0
88	2	1
89	0	0
90	0	0
91	0	0
92	2	1
93	2	1
94	1	1
95	2	1
96	2	1
97	2	1
98	2	1
99	1	1
100	2	1
101	2	1
102	2	1
103	1	1
104	0	0
105	1	1
106	0	0
107	0	0
108	1	1
109	1	1
110	2	1
111	1	1
112	1	1
113	2	1
114	2	1
115	0	0
