1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	0	0
15	1	1
16	1	1
17	1	1
18	2	1
19	1	1
20	1	1
21	2	1
22	0	0
23	1	1
24	1	1
25	1	1
26	0	0
27	1	1
28	2	1
29	1	1
30	1	1
31	1	1
32	1	0
33	0	0
34	1	1
35	1	1
36	1	0
37	2	1
38	1	1
39	1	1
40	1	1
41	1	1
42	1	1
43	0	0
44	0	0
45	2	1
46	1	1
47	1	1
48	1	1
49	2	1
50	1	1
51	1	1
52	0	0
53	1	1
54	1	1
55	1	1
56	1	1
57	2	1
58	2	1
59	0	0
60	0	0
61	1	1
62	1	1
63	2	1
64	2	1
65	0	0
66	2	1
67	2	1
68	1	1
69	0	0
70	1	1
71	2	1
72	1	1
73	1	1
74	1	1
75	1	1
76	2	1
77	2	1
78	0	0
79	1	1
80	1	1
81	1	1
82	1	1
83	1	1
84	0	0
85	1	1
86	1	1
87	2	1
88	2	1
89	1	1
90	1	1
91	1	1
92	2	1
93	2	1
94	1	1
95	1	1
96	2	1
97	2	1
98	2	1
99	1	1
100	1	1
101	0	0
102	0	0
103	0	0
104	0	0
105	1	1
106	1	1
107	1	1
108	1	1
109	1	1
110	1	1
111	1	1
112	1	1
113	0	0
114	2	1
115	1	1
